,Unnamed: 0,gameID,tc,timeclass,w_accuracy,b_accuracy,w_rating,b_rating,w_result,b_result,w_user,b_user,w_rapid_wins,w_rapid_losses,w_rapid_draws,w_blitz_rating,w_blitz_wins,w_blitz_losses,w_blitz_draws,w_bullet_rating,w_bullet_wins,w_bullet_losses,w_bullet_draws,w_tactics_rating,w_rush_rating,b_rapid_rating,b_rapid_wins,b_rapid_losses,b_rapid_draws,b_blitz_rating,b_blitz_wins,b_blitz_losses,b_blitz_draws,b_bullet_rating,b_bullet_wins,b_bullet_losses,b_bullet_draws,b_tactics_rating,b_rush_rating,w_rapid_rating,moves,opening
2359,2359,56919567205,600,rapid,NULL,NULL,479,478,win,resigned,1212eG78,drew123332,322.0,314.0,47.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,391.0,NULL,464.0,513.0,556.0,18.0,367.0,23.0,48.0,2.0,641.0,1.0,9.0,0.0,1073.0,NULL,479.0,1. e4  1... e5  2. Qf3  2... Nf6  3. Bc4  3... Nc6  4. a4  4... d6  5. c3  5... Bg4  6. Qg3  6... h5  7. h4  7... Nxe4  8. Qd3  8... Nxf2  9. Kxf2  9... g6  10. Nf3  10... Bxf3  11. Kxf3  11... Bg7  12. Kf2  12... O-O  13. Na3  13... Qf6+  14. Qf3  14... Qxf3+  15. Kxf3  15... Rae8  16. g4  16... e4+  17. Kf2  17... hxg4  18. Kg3  18... a6  19. Kxg4  19... b5  20. Be2  20... f5+  21. Kg5  21... Ne5  22. d4  22... Nf7+  23. Kxg6  23... f4  24. Bxf4  24... Nh8+  25. Kg5  25... Bf6+  26. Kg4  26... Bg7  27. Bg5  27... Bf6  28. Bxf6  28... Rxf6  29. Rhf1  29... Ref8  30. Rxf6  30... Rxf6  31. Nc2  31... Ng6  32. Kg5  32... Kg7  33. Rf1  33... Rxf1  34. Bxf1  34... e3  35. Nxe3  35... bxa4  36. c4  36... c5  37. dxc5  37... dxc5  38. h5  38... Ne7  39. Nf5+  39... Nxf5  40. Kxf5  40... Kh6  41. Ke5  41... Kxh5  42. Kd5  42... a3  43. bxa3  43... Kg4  44. Be2+  44... Kf4  45. Kxc5  45... Ke4  46. Kc6  46... Ke3  47. Bh5  47... Kd4  48. c5  48... Kc4  49. Kb6  49... Kd5  50. c6  50... a5  51. c7  51... Kd6  52. c8=Q  1-0,Kings-Pawn-Opening-Napoleon-Attack
2360,2360,56946598151,180,blitz,NULL,NULL,762,653,timevsinsufficient,timevsinsufficient,saute-cogwheel,121gigowatts,772.0,659.0,43.0,762.0,196.0,152.0,13.0,572.0,75.0,89.0,1.0,510.0,10.0,622.0,3.0,6.0,0.0,653.0,90.0,76.0,24.0,1000.0,737.0,737.0,105.0,NULL,NULL,1391.0,1. e4  1... d5  2. exd5  2... Qxd5  3. Nc3  3... Qe6+  4. Be2  4... Nc6  5. Nf3  5... Nf6  6. d4  6... Ne4  7. Nxe4  7... Qxe4  8. O-O  8... Bg4  9. Be3  9... Bxf3  10. Bxf3  10... Qh4  11. g3  11... Qf6  12. d5  12... Nb4  13. c3  13... Nc2  14. Qxc2  14... Qxf3  15. Qa4+  15... c6  16. dxc6  16... Qxc6  17. Qxc6+  17... bxc6  18. Rfd1  18... e6  19. b4  19... Be7  20. Bf4  20... O-O  21. Rd7  21... Bf6  22. Bd6  22... Rfe8  23. Rc1  23... Rad8  24. Rxd8  24... Rxd8  25. Bc5  25... Rd3  26. Bxa7  26... Bxc3  27. Bc5  27... g6  28. a4  28... Bd2  29. Ra1  29... Bc3  30. Rc1  30... Bb2  31. Rb1  31... Rd2  32. a5  32... Rc2  33. a6  33... Rxc5  34. bxc5  34... Bd4  35. a7  35... Kg7  36. a8=Q  36... Bf6  37. Qc8  37... Kh6  38. Qxc6  38... Kg5  39. Qb6  39... h5  40. c6  40... h4  41. c7  41... hxg3  42. hxg3  42... Be5  43. Qe3+  43... Kf6  44. Qxe5+  44... Kxe5  45. c8=Q  45... Kf5  46. Qc7  46... e5  47. Re1  47... Kg5  48. Qd7  48... f5  49. Rxe5  49... Kh6  50. Qf7  50... Kg5  51. Qe7+  51... Kh6  52. Re6  52... Kh5  53. Qf7  53... Kg4  54. Rxg6+  54... Kf3  55. Qxf5+  55... Ke2  56. Qe4+  56... Kd2  57. Qd5+  57... Kc2  1/2-1/2,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3
2361,2361,56831978269,600,rapid,NULL,NULL,784,830,checkmated,win,SneakyCook,12211222a,140.0,156.0,22.0,470.0,1.0,4.0,0.0,577.0,0.0,1.0,0.0,498.0,5.0,830.0,12.0,11.0,0.0,808.0,63.0,81.0,3.0,NULL,NULL,NULL,NULL,791.0,9.0,808.0,1. d4  1... d5  2. Nc3  2... Nf6  3. f3  3... Nc6  4. e4  4... dxe4  5. fxe4  5... e6  6. Bg5  6... Bb4  7. Qd2  7... h6  8. Bxf6  8... Qxf6  9. O-O-O  9... Qxd4  10. Qxd4  10... Nxd4  11. Rxd4  11... Bxc3  12. bxc3  12... c5  13. Rd6  13... O-O  14. Nf3  14... b5  15. Bxb5  15... a6  16. Bd3  16... Bb7  17. Ne5  17... Rfc8  18. Rf1  18... c4  19. Be2  19... f6  20. Ng6  20... Bxe4  21. Rd7  21... Bxg6  22. Bxc4  22... Rxc4  23. h3  23... Rb8  24. g4  24... Rxc3  25. h4  25... Rxc2+  26. Kd1  26... Rb1#  0-1,Queens-Pawn-Opening-Chigorin-Richter-Variation
2362,2362,399395571,1/259200,daily,NULL,NULL,1600,1446,timeout,win,1234yiyo,DaveDekalog,0.0,5.0,0.0,NULL,NULL,NULL,NULL,1393.0,0.0,2.0,0.0,NULL,NULL,1407.0,1139.0,1098.0,93.0,671.0,187.0,214.0,9.0,NULL,NULL,NULL,NULL,1885.0,22.0,1033.0,1. e4  1... e6  2. f3  2... d5  0-1,French-Defense
2363,2363,56941811833,600,rapid,NULL,NULL,1124,1069,win,resigned,hhr2008,123cristi,2162.0,2188.0,134.0,1223.0,21.0,25.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,1069.0,950.0,982.0,80.0,947.0,1041.0,1133.0,58.0,NULL,NULL,NULL,NULL,1254.0,10.0,1134.0,1. e4  1... d5  2. exd5  2... Qxd5  3. Nc3  3... Qd8  4. Be2  4... c6  5. Ne4  5... Nf6  6. Nc5  6... g6  7. Nb3  7... Bg7  8. d4  8... O-O  9. Bd3  9... b6  10. Nd2  10... Bb7  11. Ngf3  11... c5  12. dxc5  12... bxc5  13. c4  13... Qc7  14. O-O  14... Ng4  15. Be4  15... Bxe4  16. Nxe4  16... Nd7  17. Ng3  17... Rad8  18. Qe2  18... e6  19. Bd2  19... Nge5  20. Nxe5  20... Bxe5  21. Rab1  21... Nf6  22. Bh6  22... Rfe8  23. f4  23... Bd4+  24. Kh1  24... Nh5  25. Nxh5  25... gxh5  26. Qxh5  26... Bf6  27. f5  27... Qc6  28. Qg4+  28... Kh8  29. fxe6  29... Rg8  30. Qh3  30... Rd2  31. Bxd2  31... Qxe6  32. Qxe6  32... fxe6  33. Rxf6  33... Rg7  34. Bc3  34... Kg8  35. Rxe6  35... Rxg2  1-0,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3-Qd8
2364,2364,56808082299,600,rapid,NULL,NULL,1092,914,win,resigned,Paijooye,123DiegoGonzalez123,132.0,102.0,8.0,942.0,1327.0,1259.0,126.0,572.0,19.0,20.0,0.0,874.0,15.0,914.0,0.0,3.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1102.0,1. e4  1... e6  2. Nf3  2... Nf6  3. e5  3... Ne4  4. Bd3  4... d5  5. c4  5... f5  6. exf6  6... gxf6  7. O-O  7... f5  8. Nc3  8... Rg8  9. Bxe4  9... fxe4  10. Ne5  10... Qe7  11. cxd5  11... Qg7  12. Qh5+  12... Ke7  13. g3  13... exd5  14. Nxd5+  14... Kd6  15. Nc3  15... Ke6  16. d3  16... Nc6  17. Nxc6  17... bxc6  18. Nxe4  18... Qg6  19. Qxg6+  19... Rxg6  20. Bf4  20... Kf5  21. Bxc7  21... Ba6  22. Rad1  22... Rc8  23. Bf4  23... h6  24. Kg2  24... c5  25. h3  25... h5  26. Rfe1  26... h4  27. g4+  27... Kxf4  28. Re3  28... c4  29. d4  29... Bb7  30. Rde1  30... Re8  31. f3  31... Bb4  32. R1e2  32... Rge6  33. a3  33... Ba5  34. b4  34... Bb6  35. Rc3  35... Bxe4  36. fxe4  36... Rxe4  37. Rxe4+  37... Rxe4  38. Rxc4  38... Re2+  39. Kf1  39... Rh2  40. d5+  40... Ke5  41. g5  41... Kxd5  42. Rxh4  42... Rf2+  43. Ke1  43... Ke5  44. Rg4  44... Kf5  45. g6  45... Kf6  46. g7  46... Kf7  47. g8=Q+  47... Ke7  48. h4  48... Rf8  49. Re4+  49... Kf6  50. Qxf8+  1-0,French-Defense-Knight-Variation
2365,2365,56977843135,600,rapid,NULL,NULL,242,307,checkmated,win,123DML,rishbhdhiman,563.0,592.0,70.0,100.0,5.0,18.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,315.0,92.0,106.0,24.0,238.0,3.0,12.0,0.0,NULL,NULL,NULL,NULL,400.0,NULL,242.0,1. Nf3  1... Nf6  2. e4  2... g6  3. Nc3  3... Bg7  4. d4  4... b6  5. e5  5... Ng8  6. Be2  6... Bb7  7. O-O  7... Nc6  8. Nb5  8... f6  9. e6  9... dxe6  10. Bf4  10... e5  11. Nxe5  11... fxe5  12. dxe5  12... Nxe5  13. Bxe5  13... Bxe5  14. c3  14... a6  15. Na3  15... Nf6  16. Qa4+  16... Qd7  17. Bg4  17... Nxg4  18. Qd1  18... Nxh2  19. Qe2  19... Nxf1  20. Kxf1  20... Qd6  21. Qg4  21... Rd8  22. Kg1  22... Qd5  23. Qg5  23... Rf8  24. Qh6  24... Qxg2#  0-1,Alekhines-Defense-John-Tracy-Gambit
2366,2366,56946580311,600,rapid,NULL,NULL,684,677,resigned,win,123guille,locoxlaarmonica,277.0,288.0,20.0,314.0,41.0,57.0,6.0,NULL,NULL,NULL,NULL,420.0,NULL,677.0,2187.0,2254.0,311.0,760.0,1.0,9.0,0.0,NULL,NULL,NULL,NULL,410.0,2.0,684.0,1. e4  1... e5  2. Nf3  2... Bc5  3. Qe2  3... c6  4. Nxe5  4... Nf6  5. Nd3  5... Bd4  6. e5  6... Ng4  7. f3  7... Nf2  8. Nxf2  8... Qb6  9. c3  9... Bxf2+  10. Qxf2  10... d5  11. d4  11... Bf5  12. Nd2  12... Na6  13. Qg3  13... c5  14. Qxg7  14... Rf8  15. Nb3  15... cxd4  16. cxd4  16... Nb4  17. Bh6  17... Ke7  18. Bg5+  18... Kd7  19. e6+  19... Kxe6  20. Qh6+  20... Kd7  21. Nc5+  21... Kc7  22. Bf4+  22... Kd8  23. Qg5+  23... Ke8  24. Qxf5  24... Qa5  25. Qe5+  25... Kd8  26. Qxd5+  26... Nxd5+  27. Bd2  27... Qb6  28. Bc4  28... Qxb2  29. Bg5+  29... f6  30. Ne6+  30... Ke7  31. Nxf8  31... Qxa1+  32. Kf2  32... Qxh1  33. Nxh7  33... fxg5  34. Bxd5  34... Qxh2  35. Nxg5  35... Rd8  36. Bxb7  36... Rxd4  37. Nh3  37... Rd2+  38. Ke3  38... Rxg2  39. Nf4  39... Rxa2  40. Ng6+  40... Kd8  41. Bd5  41... Qe2+  42. Kf4  42... Qd2+  43. Ke5  43... Ra5  44. f4  44... Qb2+  45. Kd6  45... Qc2  46. f5  46... Qxf5  47. Ne7  47... Qf6+  48. Be6  48... Qxe7+  0-1,Kings-Pawn-Opening-Kings-Knight-Busch-Gass-Gambit
2367,2367,56939442429,180,blitz,NULL,NULL,567,616,win,timeout,123hola321,resende44,137.0,116.0,10.0,567.0,108.0,134.0,5.0,697.0,101.0,104.0,1.0,1148.0,10.0,955.0,128.0,109.0,9.0,599.0,227.0,244.0,18.0,754.0,185.0,181.0,2.0,1002.0,26.0,781.0,1. d4  1... d5  2. Nf3  2... Qd6  3. Nc3  3... c5  4. e3  4... c4  5. Be2  5... g6  6. O-O  6... Bg7  7. e4  7... e6  8. Nb5  8... Qb6  9. Nc3  9... Ne7  10. e5  10... O-O  11. Bg5  11... Nf5  12. b3  12... Bh6  13. Bxh6  13... Nxh6  14. Qd2  14... Nf5  15. bxc4  15... dxc4  16. Bxc4  16... a6  17. Bd3  17... Qb4  18. Bxf5  18... exf5  19. Qh6  19... f6  20. exf6  20... Rxf6  21. Ng5  21... Rf7  22. Nd5  22... Qxd4  23. Nf6+  23... Kh8  24. Nfxh7  24... Qg7  25. Nxf7+  25... Qxf7  26. Ng5+  1-0,Queens-Pawn-Opening-Zukertort-Variation
2368,2368,56950775079,900+10,rapid,NULL,NULL,962,925,win,timeout,123yamir,conradmax,126.0,130.0,13.0,1008.0,135.0,169.0,9.0,622.0,9.0,18.0,0.0,1591.0,16.0,925.0,1324.0,1294.0,43.0,848.0,0.0,3.0,0.0,NULL,NULL,NULL,NULL,1907.0,9.0,962.0,1. e4  1... e5  2. Nf3  2... Nc6  3. Bc4  3... Bc5  4. Nc3  4... Nd4  5. Nxd4  5... Bxd4  6. Qf3  6... Nf6  7. Nd5  7... O-O  8. Nxf6+  8... Qxf6  9. Qxf6  9... gxf6  10. c3  10... Bc5  11. d3  11... c6  12. b4  12... Bb6  13. Ba3  13... d6  14. O-O  14... Bd7  15. Bb3  15... a5  16. bxa5  16... Bxa5  17. Bb2  17... b5  18. f4  18... Bd8  19. d4  19... Bg4  20. fxe5  20... dxe5  21. d5  21... Bb6+  22. Kh1  22... Be2  23. Rxf6  23... cxd5  24. Rxb6  24... dxe4  25. Re1  25... Bd3  26. Bd5  26... Rxa2  27. Bxe4  27... Bxe4  28. Rxe4  28... Rxb2  29. h3  29... Re8  30. c4  30... Rb1+  31. Kh2  31... b4  32. Rb7  32... f5  33. Rh4  1-0,Giuoco-Piano-Game-4.Nc3
2369,2369,56955630283,180,blitz,NULL,NULL,1249,1187,win,checkmated,1290itsme,mrbrickdangerous,27.0,22.0,0.0,1249.0,1521.0,1388.0,120.0,918.0,344.0,314.0,12.0,1847.0,33.0,1214.0,124.0,135.0,15.0,1187.0,4432.0,4517.0,512.0,1099.0,49.0,49.0,3.0,1408.0,14.0,1010.0,1. e4  1... d6  2. d4  2... e5  3. dxe5  3... Nc6  4. Nf3  4... Be6  5. Nc3  5... Qd7  6. Bb5  6... O-O-O  7. Bg5  7... Be7  8. Nd5  8... Bxg5  9. Nxg5  9... Bxd5  10. exd5  10... a6  11. dxc6  11... bxc6  12. Bxa6+  12... Kb8  13. Qd3  13... c5  14. Qb3+  14... Ka7  15. Qb7#  1-0,Nimzowitsch-Defense-Kennedy-de-Smet-Gambit
2370,2370,56950179261,600,rapid,NULL,NULL,1307,1277,checkmated,win,12BJ12,danishonline,196.0,201.0,26.0,1005.0,1734.0,1801.0,112.0,1119.0,0.0,1.0,0.0,1535.0,20.0,1257.0,490.0,465.0,31.0,1138.0,634.0,618.0,23.0,416.0,16.0,42.0,0.0,844.0,6.0,1307.0,1. c4  1... e5  2. e4  2... Bc5  3. d3  3... Nf6  4. h3  4... d5  5. cxd5  5... c6  6. dxc6  6... Nxc6  7. Nf3  7... O-O  8. a3  8... Nd4  9. Nxd4  9... Bxd4  10. Nd2  10... Be6  11. Be2  11... Bxf2+  12. Kxf2  12... Qd4+  13. Kf1  13... g6  14. Nf3  14... Qc5  15. Ng5  15... Rac8  16. Nxe6  16... fxe6  17. Ke1  17... Nd7  18. Bd2  18... Qf2#  0-1,Kings-Pawn-Opening-The-Whale-Variation
2371,2371,56978960663,180+2,blitz,83.39,90.55,669,665,checkmated,win,MrMojoRising00,12ChOcOlAtE,114.0,94.0,9.0,680.0,257.0,263.0,16.0,729.0,79.0,76.0,3.0,1986.0,31.0,835.0,81.0,86.0,5.0,665.0,291.0,286.0,21.0,NULL,NULL,NULL,NULL,861.0,14.0,1132.0,1. d4  1... g6  2. e4  2... Bg7  3. Bf4  3... d6  4. Nf3  4... Nc6  5. c3  5... Bg4  6. Be2  6... e5  7. dxe5  7... Bxf3  8. Bxf3  8... dxe5  9. Qxd8+  9... Rxd8  10. Be3  10... Nf6  11. Kf1  11... Nd7  12. b4  12... b6  13. Nd2  13... O-O  14. Be2  14... a5  15. a3  15... Ra8  16. Nb3  16... axb4  17. axb4  17... Rxa1+  18. Nxa1  18... Ra8  19. Nc2  19... Ra2  20. Bb5  20... Rxc2  21. Bxc6  21... Nf6  22. h4  22... Rxc3  23. Bg5  23... Rxc6  24. b5  24... Rd6  25. Rh3  25... Nxe4  26. Re3  26... Nxg5  27. hxg5  27... c6  28. bxc6  28... Rxc6  29. g3  29... b5  30. f4  30... exf4  31. gxf4  31... b4  32. f5  32... gxf5  33. Re8+  33... Bf8  34. Rb8  34... f6  35. gxf6  35... Rxf6  36. Kf2  36... Rg6  37. Kf3  37... h5  38. Kf4  38... h4  39. Rxb4  39... Bxb4  40. Ke5  40... h3  41. Kxf5  41... Rg7  42. Kf4  42... h2  43. Kf3  43... h1=Q+  44. Ke3  44... Qf1  45. Ke4  45... Re7+  46. Kd5  46... Qd1+  47. Kc6  47... Re2  48. Kb5  48... Bf8  49. Kc4  49... Rc2+  50. Kb3  50... Qb1+  51. Ka4  51... Ra2#  0-1,Modern-Defense-with-1-e4-2.d4
2372,2372,56950194797,600,rapid,NULL,NULL,808,800,resigned,win,12cuervo,mahijain135,885.0,910.0,42.0,NULL,NULL,NULL,NULL,509.0,0.0,2.0,0.0,419.0,NULL,768.0,43.0,69.0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,808.0,1. d4  1... Nf6  2. h4  2... e6  3. a4  3... d6  4. Bg5  4... h6  5. Bxf6  5... Qxf6  6. Nf3  6... Be7  7. g3  7... c5  8. Bg2  8... cxd4  9. Nxd4  9... e5  10. Nf3  10... e4  11. Nd4  11... O-O  12. Bxe4  12... Rd8  13. Nf5  13... d5  14. Bd3  14... Bxf5  15. Bxf5  15... Qxf5  16. g4  16... Qxg4  17. f3  17... Qg3+  18. Kf1  18... Bxh4  0-1,Indian-Game
2373,2373,56864954737,600,rapid,NULL,NULL,333,327,checkmated,win,12DiegoMiguel,g3rtr0,123.0,120.0,9.0,635.0,2.0,9.0,0.0,569.0,0.0,2.0,0.0,NULL,NULL,327.0,227.0,228.0,15.0,228.0,69.0,96.0,5.0,144.0,83.0,121.0,0.0,827.0,5.0,333.0,1. c4  1... e5  2. f3  2... d6  3. Qa4+  3... Nc6  4. Nc3  4... Nf6  5. e3  5... d5  6. f4  6... Bb4  7. Nxd5  7... Nxd5  8. cxd5  8... Qxd5  9. Nf3  9... b5  10. Qc2  10... O-O  11. fxe5  11... Nxe5  12. Nxe5  12... Qxe5  13. a3  13... Bf5  14. e4  14... Bxe4  15. Bd3  15... Bxg2+  16. Be4  16... Bxe4  17. Qd1  17... Bxh1+  18. Kf1  18... Rfe8  19. axb4  19... Qxh2  20. d4  20... Qg2#  0-1,English-Opening-Kings-English-Variation
2374,2374,56932152141,300,blitz,NULL,NULL,1454,1468,win,resigned,rademrdak,12Esteban1234567,6.0,3.0,0.0,1436.0,7034.0,6965.0,780.0,1218.0,0.0,1.0,1.0,1339.0,NULL,630.0,0.0,1.0,0.0,1468.0,6771.0,6317.0,437.0,1154.0,15.0,14.0,0.0,1522.0,9.0,1516.0,1. e4  1... e5  2. Nf3  2... Nf6  3. Nc3  3... d6  4. Bc4  4... Be6  5. Bb3  5... Bxb3  6. axb3  6... Nc6  7. d4  7... exd4  8. Nxd4  8... Nxd4  9. Qxd4  9... c5  10. Qd3  10... Be7  11. f3  11... O-O  12. Be3  12... a6  13. g4  13... b5  14. g5  14... Nd7  15. h4  15... Ne5  16. Qe2  16... Ng6  17. f4  17... Qd7  18. Nd5  18... Rfe8  19. h5  19... Nf8  20. h6  20... Ng6  21. f5  21... Ne5  22. hxg7  22... Qd8  23. Qh2  23... Kxg7  24. Qxh7+  1-0,Petrovs-Defense-Three-Knights-Game
2375,2375,52854636593,180+2,blitz,NULL,NULL,878,867,checkmated,win,12Maitenon,PPE432,8.0,8.0,0.0,878.0,204.0,191.0,14.0,1105.0,13.0,22.0,0.0,820.0,NULL,1023.0,86.0,151.0,15.0,858.0,1962.0,2211.0,263.0,926.0,909.0,899.0,108.0,NULL,NULL,1131.0,1. e4  1... e5  2. Nf3  2... d6  3. Bc4  3... Bg4  4. Nc3  4... Nf6  5. h3  5... h6  6. d3  6... Bxf3  7. Qxf3  7... Be7  8. Be3  8... Nbd7  9. O-O-O  9... c5  10. Nd5  10... Nxd5  11. Bxd5  11... Nb6  12. Qxf7+  12... Kd7  13. Be6+  13... Kc7  14. Qxg7  14... h5  15. h4  15... Na4  16. Bg5  16... Re8  17. Bf7  17... Rf8  18. Bb3  18... b5  19. Bxe7  19... Qd7  20. Bxd6+  20... Kxd6  21. Qg6+  21... Kc7  22. Qxh5  22... Rh8  23. Qxe5+  23... Qd6  24. Qg7+  24... Kb6  25. d4  25... c4  26. Bxa4  26... bxa4  27. e5  27... Qd5  28. Rh3  28... Rhg8  29. Qf6+  29... Ka5  30. a3  30... Rgf8  31. Qg5  31... Rxf2  32. Rg1  32... Raf8  33. b4+  33... Kb5  34. Kb2  34... Qxd4+  35. Kb1  35... Rf1+  36. Rxf1  36... Rxf1+  37. Ka2  37... Qa1#  0-1,Philidor-Defense-3.Bc4
2376,2376,56931656337,1800,rapid,NULL,NULL,757,888,checkmated,win,12p1,jabakhatchapuridze,194.0,198.0,20.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,858.0,129.0,93.0,10.0,1052.0,0.0,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,757.0,1. e4  1... e5  2. Qf3  2... d6  3. Bb5+  3... c6  4. Ba4  4... b5  5. Bb3  5... Nh6  6. h3  6... f6  7. Ne2  7... g5  8. Ng3  8... g4  9. Qe2  9... Ba6  10. f3  10... b4  11. Qe3  11... Rg8  12. hxg4  12... Nxg4  13. fxg4  13... h6  14. d3  14... d5  15. Rh4  15... dxe4  16. dxe4  16... c5  17. Bxg8  17... Nc6  18. Nd2  18... Nd4  19. Kd1  19... Rc8  20. Nb3  20... Be2+  21. Kd2  21... c4  22. Nxd4  22... exd4  23. Qxe2  23... c3+  24. bxc3  24... bxc3+  25. Ke1  25... f5  26. exf5+  26... Kd7  27. Be6+  27... Kc7  28. Bxc8  28... Qxh4  29. Qd3  29... Kxc8  30. Bf4  30... Bc5  31. Ke2  31... Qxg4+  32. Kf2  32... Qxf4+  33. Kg1  33... Bd6  34. Rf1  34... Qh4  35. Ne2  35... Be5  36. a4  36... Qh2+  37. Kf2  37... Qh4+  38. Kf3  38... Qh5+  39. Ke4  39... Qh2  40. Rf3  40... Bf6  41. g4  41... Qe5#  0-1,Kings-Pawn-Opening-Napoleon-Attack
2377,2377,56903494339,600,rapid,NULL,NULL,767,1376,win,checkmated,12SoyNuevoxd12,MultiSans20,12.0,7.0,1.0,NULL,NULL,NULL,NULL,100.0,0.0,4.0,0.0,432.0,NULL,1271.0,4.0,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,767.0,1. e4  1... e5  2. d4  2... b5  3. Nc3  3... b4  4. Nd5  4... c6  5. Nxb4  5... a6  6. Bxa6  6... Nxa6  7. Nxa6  7... Rxa6  8. h4  8... h5  9. f3  9... exd4  10. g4  10... hxg4  11. fxg4  11... Nf6  12. Qf3  12... Ng8  13. Bg5  13... Qxg5  14. hxg5  14... Ne7  15. Rxh8  15... g6  16. Qf6  16... Ng8  17. Rxg8  17... Ra5  18. Qh8  18... Rxg5  19. Rxf8+  19... Ke7  20. Rxc8  20... Rxg4  21. Kf1  21... Rxe4  22. Re1  22... Rxe1+  23. Kxe1  23... g5  24. Nh3  24... g4  25. Nf2  25... g3  26. Ne4  26... g2  27. Kf2  27... g1=Q+  28. Kxg1  28... f5  29. Qe8#  1-0,Center-Game
2378,2378,56820583073,600,rapid,56.77,48.87,329,379,timevsinsufficient,timevsinsufficient,ali_md2808,12tomas21,39.0,84.0,14.0,928.0,0.0,2.0,0.0,186.0,39.0,67.0,0.0,422.0,2.0,379.0,0.0,14.0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,305.0,1. d4  1... d5  2. e3  2... Nc6  3. a3  3... Nf6  4. b4  4... Bg4  5. Qd2  5... Qd7  6. g3  6... e6  7. Qc3  7... Bf5  8. Kd2  8... Be4  9. f3  9... O-O-O  10. Nh3  10... Qd6  11. Ng5  11... Rd7  12. b5  12... Ne7  13. Nxf7  13... Neg8  14. Nxh8  14... Nh6  15. Rg1  15... Rd8  16. Bg2  16... Qd7  17. Qc5  17... Bxc5  18. dxc5  18... Rxh8  19. fxe4  19... Qxb5  20. Rf1  20... Nxe4+  21. Bxe4  21... dxe4  22. Nc3  22... Qxc5  23. Nxe4  23... Rd8+  24. Ke2  24... Qxc2+  25. Kf3  25... Nf5  26. Kf4  26... Nd6  27. g4  27... Nxe4  28. Rf3  28... Nf2  29. h4  29... Rf8+  30. Ke5  30... Nxg4+  31. Kxe6  31... Re8+  32. Kf7  32... Re5  33. Kf8  33... Nh6  34. Rf4  34... Qd3  35. Rb1  35... Qxb1  36. Bd2  36... Qd3  37. Ba5  37... Qxe3  38. Rc4  38... Kd8  39. Bxc7+  39... Kd7  40. Rc2  40... Rc5  41. Rb2  41... Rxc7  42. Rb5  42... Rc8+  43. Kxg7  43... Qg5+  44. Rxg5  44... Ke6  45. Rh5  45... Nf7  46. a4  46... a5  47. Rxa5  47... Rg8+  48. Kxg8  48... Kf6  49. Kxh7  49... Ng5+  50. Kg8  50... Nf7  51. Rb5  51... Ke7  52. Rxb7+  52... Ke6  53. a5  53... Nd6  54. a6  54... Nc8  55. h5  55... Kf6  56. h6  56... Ne7+  57. Kf8  57... Nc8  58. h7  58... Ne7  59. h8=Q+  59... Kg6  60. Qg7+  60... Kf5  61. a7  61... Nc8  62. a8=Q  62... Nd6  63. Qa5+  63... Ke4  64. Qg6+  64... Kd4  65. Rb4+  65... Nc4  66. Qg4+  66... Kc3  1/2-1/2,Queens-Pawn-Opening-1...d5-2.e3
2379,2379,56948420135,600,rapid,NULL,NULL,1420,1339,win,abandoned,Josecastil,13012001,1140.0,1068.0,57.0,1136.0,4995.0,4948.0,157.0,758.0,1.0,1.0,0.0,431.0,NULL,1339.0,1406.0,1379.0,180.0,938.0,109.0,140.0,12.0,981.0,1.0,2.0,0.0,NULL,NULL,1415.0,1. e4  1... e5  2. Nf3  2... d6  3. Nc3  3... c6  4. Be2  4... Bg4  5. O-O  5... Bxf3  6. Bxf3  6... a6  7. d4  7... exd4  8. Qxd4  8... Qf6  9. Qb6  9... Qe7  10. Bf4  10... Qd7  11. Rfe1  11... Nf6  12. e5  12... dxe5  13. Rxe5+  13... Be7  14. Rae1  14... Ng8  15. Rd1  15... Qc8  16. Ne4  16... Nd7  17. Rxd7  17... Qxd7  18. Nc5  18... Qd8  19. Qxb7  19... Rb8  20. Qxc6+  20... Kf8  21. Nd7+  21... Ke8  22. Nxb8+  22... Kf8  23. Nd7+  23... Ke8  24. Nf6+  24... Kf8  25. Nxg8  25... Qd1+  26. Bxd1  1-0,Philidor-Defense
